id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
220329088691F,GOLD - COMMODITY EXCHANGE INC.,2022-03-29T00:00:00.000,2022 Report Week 13,GOLD,088691,CMX,NYC,088,GOLD,574521,18389,70315,89623,323634,25038,146486,38184,37384,181146,31852,27433,525499,553840,49022,20681,574521,18389,70315,89623,323634,25038,146486,38184,37384,181146,31852,27433,525499,553840,49022,20681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30670,-10497,-23484,-13393,3936,1901,-6103,727,4628,5075,-11319,-7862,-26251,-31473,-4419,803,100.0,3.2,12.2,15.6,56.3,4.4,25.5,6.6,6.5,31.5,5.5,4.8,91.5,96.4,8.5,3.6,100.0,3.2,12.2,15.6,56.3,4.4,25.5,6.6,6.5,31.5,5.5,4.8,91.5,96.4,8.5,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,22,25,21,113,25,33,283,147,328,22,25,21,113,25,33,283,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,32.0,30.0,48.6,19.1,31.6,27.6,46.8,20.9,32.0,30.0,48.6,19.1,31.6,27.6,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,15,16,93,20,41,15,16,93,20,41
220322088691F,GOLD - COMMODITY EXCHANGE INC.,2022-03-22T00:00:00.000,2022 Report Week 12,GOLD,088691,CMX,NYC,088,GOLD,605191,28886,93799,103016,319698,23137,152589,37457,32756,176071,43171,35295,551750,585313,53441,19878,605191,28886,93799,103016,319698,23137,152589,37457,32756,176071,43171,35295,551750,585313,53441,19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12414,2599,74,6251,-7070,-4856,-13008,-1603,1428,-5063,-2712,1124,-11525,-13615,-889,1201,100.0,4.8,15.5,17.0,52.8,3.8,25.2,6.2,5.4,29.1,7.1,5.8,91.2,96.7,8.8,3.3,100.0,4.8,15.5,17.0,52.8,3.8,25.2,6.2,5.4,29.1,7.1,5.8,91.2,96.7,8.8,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,24,24,21,109,32,42,279,150,327,24,24,21,109,32,42,279,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,29.9,30.4,45.4,19.1,29.6,28.3,44.6,20.6,29.9,30.4,45.4,19.1,29.6,28.3,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,17,93,19,32,13,17,93,19,32
220322088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-03-22T00:00:00.000,2022 Report Week 12,MICRO GOLD,088695,CMX,NYC,088,GOLD,35952,0,0,0,0,0,1119,249,0,8915,15577,10180,20214,26006,15738,9946,35952,0,0,0,0,0,1119,249,0,8915,15577,10180,20214,26006,15738,9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,249,249,0,675,301,-1250,-326,-700,357,731,100.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,0.0,24.8,43.3,28.3,56.2,72.3,43.8,27.7,100.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,0.0,24.8,43.3,28.3,56.2,72.3,43.8,27.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,11,9,10,17,15,22,0,0,0,11,9,10,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,56.7,45.2,67.9,17.0,38.0,25.4,43.3,29.9,56.7,45.2,67.9,17.0,38.0,25.4,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,,0,0,0,,,0
220315088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-03-15T00:00:00.000,2022 Report Week 11,MICRO GOLD,088695,CMX,NYC,088,GOLD,35921,0,0,0,0,0,870,0,0,8240,15276,11430,20540,26706,15381,9215,35921,0,0,0,0,0,870,0,0,8240,15276,11430,20540,26706,15381,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,22.9,42.5,31.8,57.2,74.3,42.8,25.7,100.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,22.9,42.5,31.8,57.2,74.3,42.8,25.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,13,8,11,18,15,22,0,0,0,13,8,11,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,57.7,46.1,69.5,15.9,37.1,21.9,42.5,30.5,57.7,46.1,69.5,15.9,37.1,21.9,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,0,,0,0,0,0,,0,0
220315088691F,GOLD - COMMODITY EXCHANGE INC.,2022-03-15T00:00:00.000,2022 Report Week 11,GOLD,088691,CMX,NYC,088,GOLD,617605,26287,93725,96765,326768,27993,165597,39060,31328,181134,45883,34171,563275,598928,54330,18677,617605,26287,93725,96765,326768,27993,165597,39060,31328,181134,45883,34171,563275,598928,54330,18677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20897,2551,-6088,-3822,-4688,12919,-15913,523,-7226,-1974,-5810,-5798,-19263,-16168,-1634,-4729,100.0,4.3,15.2,15.7,52.9,4.5,26.8,6.3,5.1,29.3,7.4,5.5,91.2,97.0,8.8,3.0,100.0,4.3,15.2,15.7,52.9,4.5,26.8,6.3,5.1,29.3,7.4,5.5,91.2,97.0,8.8,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,24,24,23,107,38,43,289,157,340,24,24,23,107,38,43,289,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,30.0,29.4,45.8,18.7,29.9,27.4,45.0,20.0,30.0,29.4,45.8,18.7,29.9,27.4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,16,103,18,31,14,16,103,18,31
220308088691F,GOLD - COMMODITY EXCHANGE INC.,2022-03-08T00:00:00.000,2022 Report Week 10,GOLD,088691,CMX,NYC,088,GOLD,638502,23736,99813,100587,331456,15074,181510,38537,38554,183108,51693,39969,582538,615096,55964,23406,638502,23736,99813,100587,331456,15074,181510,38537,38554,183108,51693,39969,582538,615096,55964,23406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22902,5047,5310,4887,25761,2232,-5705,-57,-15438,16146,-6268,10035,17204,21575,5698,1327,100.0,3.7,15.6,15.8,51.9,2.4,28.4,6.0,6.0,28.7,8.1,6.3,91.2,96.3,8.8,3.7,100.0,3.7,15.6,15.8,51.9,2.4,28.4,6.0,6.0,28.7,8.1,6.3,91.2,96.3,8.8,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,25,25,21,101,45,47,286,163,344,25,25,21,101,45,47,286,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,29.5,28.7,44.5,18.1,29.5,26.4,43.7,19.4,29.5,28.7,44.5,18.1,29.5,26.4,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,19,99,17,30,14,19,99,17,30
220301088691F,GOLD - COMMODITY EXCHANGE INC.,2022-03-01T00:00:00.000,2022 Report Week 09,GOLD,088691,CMX,NYC,088,GOLD,615600,18689,94503,95700,305695,12842,187215,38594,53992,166962,57961,29934,565334,593521,50266,22079,615600,18689,94503,95700,305695,12842,187215,38594,53992,166962,57961,29934,565334,593521,50266,22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,3942,8845,-2211,8973,-4182,3859,-5786,-1808,222,-4607,3114,2936,4549,1176,-437,100.0,3.0,15.4,15.5,49.7,2.1,30.4,6.3,8.8,27.1,9.4,4.9,91.8,96.4,8.2,3.6,100.0,3.0,15.4,15.5,49.7,2.1,30.4,6.3,8.8,27.1,9.4,4.9,91.8,96.4,8.2,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,24,23,16,91,51,41,279,163,348,24,23,16,91,51,41,279,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,29.2,31.2,45.6,18.1,29.0,26.5,42.9,21.3,29.2,31.2,45.6,18.1,29.0,26.5,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,19,108,18,32,13,19,108,18,32
220222088691F,GOLD - COMMODITY EXCHANGE INC.,2022-02-22T00:00:00.000,2022 Report Week 08,GOLD,088691,CMX,NYC,088,GOLD,611488,14747,85658,97911,296722,17024,183356,44380,55800,166740,62568,26820,562398,588972,49090,22516,611488,14747,85658,97911,296722,17024,183356,44380,55800,166740,62568,26820,562398,588972,49090,22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52843,907,8136,612,24230,1326,31826,556,8787,5001,6736,1983,50442,51754,2401,1089,100.0,2.4,14.0,16.0,48.5,2.8,30.0,7.3,9.1,27.3,10.2,4.4,92.0,96.3,8.0,3.7,100.0,2.4,14.0,16.0,48.5,2.8,30.0,7.3,9.1,27.3,10.2,4.4,92.0,96.3,8.0,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,26,23,20,87,57,39,282,178,357,26,23,20,87,57,39,282,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,27.7,31.7,44.0,18.7,27.6,27.3,41.8,20.8,27.7,31.7,44.0,18.7,27.6,27.3,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,17,110,24,38,14,17,110,24,38
220215088691F,GOLD - COMMODITY EXCHANGE INC.,2022-02-15T00:00:00.000,2022 Report Week 07,GOLD,088691,CMX,NYC,088,GOLD,558645,13840,77522,97299,272492,15698,151530,43824,47013,161739,55832,24837,511956,537218,46689,21427,558645,13840,77522,97299,272492,15698,151530,43824,47013,161739,55832,24837,511956,537218,46689,21427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45803,1187,11378,198,17448,-876,34296,-3943,5507,-586,10746,4257,43983,44517,1820,1286,100.0,2.5,13.9,17.4,48.8,2.8,27.1,7.8,8.4,29.0,10.0,4.4,91.6,96.2,8.4,3.8,100.0,2.5,13.9,17.4,48.8,2.8,27.1,7.8,8.4,29.0,10.0,4.4,91.6,96.2,8.4,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,24,21,20,82,46,37,256,165,321,24,21,20,82,46,37,256,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,27.9,32.2,44.9,19.8,27.8,28.7,43.4,21.6,27.9,32.2,44.9,19.8,27.8,28.7,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,19,92,26,37,13,19,92,26,37
220208088691F,GOLD - COMMODITY EXCHANGE INC.,2022-02-08T00:00:00.000,2022 Report Week 06,GOLD,088691,CMX,NYC,088,GOLD,512842,12653,66144,97101,255044,16574,117234,47767,41506,162325,45086,20580,467973,492701,44869,20141,512842,12653,66144,97101,255044,16574,117234,47767,41506,162325,45086,20580,467973,492701,44869,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2489,-641,517,1462,10396,-2126,8925,-10628,-890,-5360,-371,-1909,-539,-5011,-1950,2522,100.0,2.5,12.9,18.9,49.7,3.2,22.9,9.3,8.1,31.7,8.8,4.0,91.3,96.1,8.7,3.9,100.0,2.5,12.9,18.9,49.7,3.2,22.9,9.3,8.1,31.7,8.8,4.0,91.3,96.1,8.7,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,20,23,22,91,40,33,252,160,314,20,23,22,91,40,33,252,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,28.0,34.1,46.0,21.5,27.9,31.3,45.1,22.4,28.0,34.1,46.0,21.5,27.9,31.3,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,12,17,82,32,37,12,17,82,32,37
220201088691F,GOLD - COMMODITY EXCHANGE INC.,2022-02-01T00:00:00.000,2022 Report Week 05,GOLD,088691,CMX,NYC,088,GOLD,515331,13294,65627,95639,244648,18700,108309,58395,42396,167685,45457,22489,468512,497712,46819,17619,515331,13294,65627,95639,244648,18700,108309,58395,42396,167685,45457,22489,468512,497712,46819,17619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56747,-200,-13637,9432,-25535,-11807,-32331,19130,-6516,-5090,-8542,-6385,-52897,-53292,-3850,-3455,100.0,2.6,12.7,18.6,47.5,3.6,21.0,11.3,8.2,32.5,8.8,4.4,90.9,96.6,9.1,3.4,100.0,2.6,12.7,18.6,47.5,3.6,21.0,11.3,8.2,32.5,8.8,4.4,90.9,96.6,9.1,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,20,23,20,105,37,35,262,159,322,20,23,20,105,37,35,262,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,27.5,34.0,45.8,21.4,27.2,31.4,44.7,22.4,27.5,34.0,45.8,21.4,27.2,31.4,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,12,18,79,30,38,12,18,79,30,38
220125088691F,GOLD - COMMODITY EXCHANGE INC.,2022-01-25T00:00:00.000,2022 Report Week 04,GOLD,088691,CMX,NYC,088,GOLD,572078,13494,79264,86207,270183,30507,140640,39265,48912,172775,53999,28874,521409,551004,50669,21074,572078,13494,79264,86207,270183,30507,140640,39265,48912,172775,53999,28874,521409,551004,50669,21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32874,-5694,9114,-1016,12854,4154,20833,-8749,8980,2054,5692,-128,29183,31917,3691,957,100.0,2.4,13.9,15.1,47.2,5.3,24.6,6.9,8.5,30.2,9.4,5.0,91.1,96.3,8.9,3.7,100.0,2.4,13.9,15.1,47.2,5.3,24.6,6.9,8.5,30.2,9.4,5.0,91.1,96.3,8.9,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,23,24,23,94,45,40,273,173,334,23,24,23,94,45,40,273,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,26.5,31.0,43.2,19.8,26.4,28.0,41.6,20.5,26.5,31.0,43.2,19.8,26.4,28.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,18,95,24,40,14,18,95,24,40
220118088691F,GOLD - COMMODITY EXCHANGE INC.,2022-01-18T00:00:00.000,2022 Report Week 03,GOLD,088691,CMX,NYC,088,GOLD,539204,19188,70150,87223,257329,26353,119807,48014,39932,170721,48307,29002,492226,519087,46978,20117,539204,19188,70150,87223,257329,26353,119807,48014,39932,170721,48307,29002,492226,519087,46978,20117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7312,4184,4440,5247,986,7041,510,3027,-10070,-84,2929,-12795,-5967,-4442,-1345,-2870,100.0,3.6,13.0,16.2,47.7,4.9,22.2,8.9,7.4,31.7,9.0,5.4,91.3,96.3,8.7,3.7,100.0,3.6,13.0,16.2,47.7,4.9,22.2,8.9,7.4,31.7,9.0,5.4,91.3,96.3,8.7,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,21,27,22,95,42,43,268,173,326,21,27,22,95,42,43,268,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,25.5,32.3,42.8,21.1,24.9,30.0,41.6,21.8,25.5,32.3,42.8,21.1,24.9,30.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,12,19,81,31,41,12,19,81,31,41
220111088691F,GOLD - COMMODITY EXCHANGE INC.,2022-01-11T00:00:00.000,2022 Report Week 02,GOLD,088691,CMX,NYC,088,GOLD,546516,15004,65710,81976,256343,19312,119297,44987,50002,170805,45378,41797,498193,523529,48323,22987,546516,15004,65710,81976,256343,19312,119297,44987,50002,170805,45378,41797,498193,523529,48323,22987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43799,3430,661,7548,-2068,1056,-4955,243,12726,-1526,4894,22597,40876,40109,2923,3690,100.0,2.7,12.0,15.0,46.9,3.5,21.8,8.2,9.1,31.3,8.3,7.6,91.2,95.8,8.8,4.2,100.0,2.7,12.0,15.0,46.9,3.5,21.8,8.2,9.1,31.3,8.3,7.6,91.2,95.8,8.8,4.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,19,26,20,97,41,41,266,175,327,19,26,20,97,41,41,266,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,24.3,34.2,42.9,21.0,24.3,29.6,41.2,22.9,24.3,34.2,42.9,21.0,24.3,29.6,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,20,83,30,45,13,20,83,30,45
220104088691F,GOLD - COMMODITY EXCHANGE INC.,2022-01-04T00:00:00.000,2022 Report Week 01,GOLD,088691,CMX,NYC,088,GOLD,502717,11574,65049,74428,258411,18256,124252,44744,37276,172331,40484,19200,457317,483420,45400,19297,502717,11574,65049,74428,258411,18256,124252,44744,37276,172331,40484,19200,457317,483420,45400,19297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6195,527,-4151,411,-3117,148,-6137,-1982,3821,-1159,-3513,1915,-474,-6879,-5721,684,100.0,2.3,12.9,14.8,51.4,3.6,24.7,8.9,7.4,34.3,8.1,3.8,91.0,96.2,9.0,3.8,100.0,2.3,12.9,14.8,51.4,3.6,24.7,8.9,7.4,34.3,8.1,3.8,91.0,96.2,9.0,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,22,28,20,97,38,40,253,171,318,22,28,20,97,38,40,253,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,26.4,34.9,45.3,23.5,26.3,32.2,45.0,24.1,26.4,34.9,45.3,23.5,26.3,32.2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,10,19,76,28,41,10,19,76,28,41
211228088691F,GOLD - COMMODITY EXCHANGE INC.,2021-12-28T00:00:00.000,2021 Report Week 52,GOLD,088691,CMX,NYC,088,GOLD,508912,11047,69200,74017,261528,18108,130389,46726,33455,173490,43997,17285,457791,490299,51121,18613,508912,11047,69200,74017,261528,18108,130389,46726,33455,173490,43997,17285,457791,490299,51121,18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8066,-646,1714,-476,6799,-703,6269,-5646,681,982,5552,89,6196,8486,1870,-420,100.0,2.2,13.6,14.5,51.4,3.6,25.6,9.2,6.6,34.1,8.6,3.4,90.0,96.3,10.0,3.7,100.0,2.2,13.6,14.5,51.4,3.6,25.6,9.2,6.6,34.1,8.6,3.4,90.0,96.3,10.0,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,22,26,21,94,35,35,251,158,306,22,26,21,94,35,35,251,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,27.0,35.3,46.2,24.1,27.0,32.7,45.9,24.7,27.0,35.3,46.2,24.1,27.0,32.7,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,11,18,85,19,40,11,18,85,19,40
