id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
260428088691C,GOLD - COMMODITY EXCHANGE INC.,2026-04-28T00:00:00.000,2026 Report Week 17,GOLD,088691,CMX ,NYC,088 ,GOLD,521553,18837,42448,29369,195935,56084,124282,32708,48499,80277,18347,109074,466423,503097,55131,18457,521553,18837,42448,29369,195935,56084,124282,32708,48499,80277,18347,109074,466423,503097,55131,18457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35341,-1591,-1676,714,-10268,-1526,-1626,2298,-2135,-1938,831,-23170,-31272,-35646,-4069,305,100.0,3.6,8.1,5.6,37.6,10.8,23.8,6.3,9.3,15.4,3.5,20.9,89.4,96.5,10.6,3.5,100.0,3.6,8.1,5.6,37.6,10.8,23.8,6.3,9.3,15.4,3.5,20.9,89.4,96.5,10.6,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,18,25,32,95,32,70,279,201,300,18,25,32,95,32,70,279,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,28.0,29.8,43.5,12.7,23.3,18.9,31.7,18.5,28.0,29.8,43.5,12.7,23.3,18.9,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,18,85,22,65,18,18,85,22,65
260428088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-28T00:00:00.000,2026 Report Week 17,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,61834,232,0,5795,0,0,800,222,107,16858,40483,2022,25814,42834,36020,19000,61834,232,0,5795,0,0,800,222,107,16858,40483,2022,25814,42834,36020,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,0,0,98,0,0,196,-382,77,1983,-312,-595,1759,-1212,-406,2565,100.0,0.4,0.0,9.4,0.0,0.0,1.3,0.4,0.2,27.3,65.5,3.3,41.7,69.3,58.3,30.7,100.0,0.4,0.0,9.4,0.0,0.0,1.3,0.4,0.2,27.3,65.5,3.3,41.7,69.3,58.3,30.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,15,17,9,28,24,40,0,0,0,15,17,9,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,46.8,30.8,58.8,24.1,45.8,30.2,57.8,24.1,46.8,30.8,58.8,24.1,45.8,30.2,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,,,,,,,,,
260421088691C,GOLD - COMMODITY EXCHANGE INC.,2026-04-21T00:00:00.000,2026 Report Week 16,GOLD,088691,CMX ,NYC,088 ,GOLD,556894,20428,44124,28656,206203,57610,125908,30410,50634,82215,17516,132244,497695,538742,59200,18152,556894,20428,44124,28656,206203,57610,125908,30410,50634,82215,17516,132244,497695,538742,59200,18152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8275,-1620,308,-112,-1483,1405,-2731,623,-3247,2690,259,-5864,-9478,-7999,1203,-275,100.0,3.7,7.9,5.1,37.0,10.3,22.6,5.5,9.1,14.8,3.1,23.7,89.4,96.7,10.6,3.3,100.0,3.7,7.9,5.1,37.0,10.3,22.6,5.5,9.1,14.8,3.1,23.7,89.4,96.7,10.6,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,18,26,34,103,34,76,292,211,312,18,26,34,103,34,76,292,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,27.7,30.5,43.4,11.9,22.4,17.4,30.8,18.8,27.7,30.5,43.4,11.9,22.4,17.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,17,92,17,68,18,17,92,17,68
260421088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-21T00:00:00.000,2026 Report Week 16,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60480,232,0,5697,0,0,604,604,30,14875,40795,2617,24055,44046,36425,16434,60480,232,0,5697,0,0,604,604,30,14875,40795,2617,24055,44046,36425,16434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,-279,0,0,-184,333,14,-2796,9168,-1178,-4423,8337,4989,-7771,100.0,0.4,0.0,9.4,0.0,0.0,1.0,1.0,0.0,24.6,67.5,4.3,39.8,72.8,60.2,27.2,100.0,0.4,0.0,9.4,0.0,0.0,1.0,1.0,0.0,24.6,67.5,4.3,39.8,72.8,60.2,27.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,19,18,7,30,24,45,0,0,0,19,18,7,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,49.8,27.5,60.8,20.4,48.7,26.3,59.1,20.9,49.8,27.5,60.8,20.4,48.7,26.3,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,,,,,,,,,
260414088691C,GOLD - COMMODITY EXCHANGE INC.,2026-04-14T00:00:00.000,2026 Report Week 15,GOLD,088691,CMX ,NYC,088 ,GOLD,565169,22048,43817,28767,207687,56205,128638,29788,53881,79525,17257,138108,507173,546742,57997,18427,565169,22048,43817,28767,207687,56205,128638,29788,53881,79525,17257,138108,507173,546742,57997,18427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14682,2207,2016,-1908,6505,-1011,6257,-482,1047,-563,-1075,6675,12704,13675,1978,1006,100.0,3.9,7.8,5.1,36.7,9.9,22.8,5.3,9.5,14.1,3.1,24.4,89.7,96.7,10.3,3.3,100.0,3.9,7.8,5.1,36.7,9.9,22.8,5.3,9.5,14.1,3.1,24.4,89.7,96.7,10.3,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,20,26,33,94,38,74,281,206,302,20,26,33,94,38,74,281,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,27.6,30.5,43.6,11.5,22.3,16.6,30.4,18.9,27.6,30.5,43.6,11.5,22.3,16.6,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,19,14,88,16,64,19,14,88,16,64
260414088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-14T00:00:00.000,2026 Report Week 15,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,59915,232,0,5976,0,0,788,271,16,17671,31627,3795,28478,35709,31437,24206,59915,232,0,5976,0,0,788,271,16,17671,31627,3795,28478,35709,31437,24206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684,-1,0,102,0,0,447,-206,-1,1898,2813,-576,1869,2030,815,654,100.0,0.4,0.0,10.0,0.0,0.0,1.3,0.5,0.0,29.5,52.8,6.3,47.5,59.6,52.5,40.4,100.0,0.4,0.0,10.0,0.0,0.0,1.3,0.5,0.0,29.5,52.8,6.3,47.5,59.6,52.5,40.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,0,16,18,8,31,22,44,0,0,0,16,18,8,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,42.4,33.0,50.7,23.9,41.4,31.8,47.7,23.9,42.4,33.0,50.7,23.9,41.4,31.8,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,4,,,,,4,,,
260407088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-07T00:00:00.000,2026 Report Week 14,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,57230,233,0,5874,0,0,341,477,17,15773,28814,4371,26609,33679,30621,23551,57230,233,0,5874,0,0,341,477,17,15773,28814,4371,26609,33679,30621,23551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,20,0,0,-31,-106,-7,653,814,-377,258,324,-320,-386,100.0,0.4,0.0,10.3,0.0,0.0,0.6,0.8,0.0,27.6,50.3,7.6,46.5,58.8,53.5,41.2,100.0,0.4,0.0,10.3,0.0,0.0,0.6,0.8,0.0,27.6,50.3,7.6,46.5,58.8,53.5,41.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,17,16,9,30,21,41,0,0,0,17,16,9,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,42.3,32.6,49.7,24.4,41.2,31.2,45.6,24.4,42.3,32.6,49.7,24.4,41.2,31.2,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,4,,,,,4,,,
260407088691C,GOLD - COMMODITY EXCHANGE INC.,2026-04-07T00:00:00.000,2026 Report Week 14,GOLD,088691,CMX ,NYC,088 ,GOLD,550487,19841,41800,30676,201182,57215,122382,30269,52834,80088,18333,131433,494469,533066,56019,17421,550487,19841,41800,30676,201182,57215,122382,30269,52834,80088,18333,131433,494469,533066,56019,17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8490,973,-37,-448,-7106,-1519,1845,3605,-3268,-4007,1062,-701,-7124,-7964,-1366,-526,100.0,3.6,7.6,5.6,36.5,10.4,22.2,5.5,9.6,14.5,3.3,23.9,89.8,96.8,10.2,3.2,100.0,3.6,7.6,5.6,36.5,10.4,22.2,5.5,9.6,14.5,3.3,23.9,89.8,96.8,10.2,3.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,17,25,33,98,34,68,274,196,295,17,25,33,98,34,68,274,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,27.8,30.6,43.4,11.7,22.5,17.3,30.5,18.7,27.8,30.6,43.4,11.7,22.5,17.3,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,15,84,16,62,18,15,84,16,62
260331088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-31T00:00:00.000,2026 Report Week 13,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,57293,233,0,5854,0,0,372,583,24,15120,28000,4748,26351,33355,30942,23938,57293,233,0,5854,0,0,372,583,24,15120,28000,4748,26351,33355,30942,23938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14706,233,0,-130,0,0,-189,583,24,-4831,-9115,-4180,-9073,-12688,-5633,-2018,100.0,0.4,0.0,10.2,0.0,0.0,0.6,1.0,0.0,26.4,48.9,8.3,46.0,58.2,54.0,41.8,100.0,0.4,0.0,10.2,0.0,0.0,0.6,1.0,0.0,26.4,48.9,8.3,46.0,58.2,54.0,41.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,17,15,12,32,23,41,0,0,0,17,15,12,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,43.4,31.5,49.7,22.3,41.2,29.9,44.9,22.5,43.4,31.5,49.7,22.3,41.2,29.9,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,,4,,,,,4,,,
260331088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-31T00:00:00.000,2026 Report Week 13,GOLD,088691,CMX ,NYC,088 ,GOLD,558977,18868,41838,31124,208288,58734,120536,26664,56102,84095,17271,132134,501593,541030,57385,17947,558977,18868,41838,31124,208288,58734,120536,26664,56102,84095,17271,132134,501593,541030,57385,17947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133235,-7593,-10411,-3154,382,-37967,797,-301,-10615,-3634,-1899,-70412,-132578,-131222,-657,-2013,100.0,3.4,7.5,5.6,37.3,10.5,21.6,4.8,10.0,15.0,3.1,23.6,89.7,96.8,10.3,3.2,100.0,3.4,7.5,5.6,37.3,10.5,21.6,4.8,10.0,15.0,3.1,23.6,89.7,96.8,10.3,3.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,19,27,30,98,32,66,267,190,288,19,27,30,98,32,66,267,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,27.7,30.8,43.6,11.9,22.8,17.6,30.7,18.6,27.7,30.8,43.6,11.9,22.8,17.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,17,12,79,16,61,17,12,79,16,61
260324088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,71998,0,0,5984,0,0,561,0,0,19951,37115,8928,35424,46043,36574,25955,71998,0,0,5984,0,0,561,0,0,19951,37115,8928,35424,46043,36574,25955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,0,0,173,0,0,561,0,0,9197,1532,3955,13886,5487,-6012,2387,100.0,0.0,0.0,8.3,0.0,0.0,0.8,0.0,0.0,27.7,51.5,12.4,49.2,64.0,50.8,36.0,100.0,0.0,0.0,8.3,0.0,0.0,0.8,0.0,0.0,27.7,51.5,12.4,49.2,64.0,50.8,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,22,14,13,36,18,41,0,0,0,22,14,13,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,,,0,0,0,,,0,0
260324088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,692212,26461,52249,34278,207906,96701,119740,26965,66717,87729,19170,202545,634171,672252,58041,19960,692212,26461,52249,34278,207906,96701,119740,26965,66717,87729,19170,202545,634171,672252,58041,19960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10819,-4915,-2919,79,-6160,3767,-11497,1647,2201,7639,-3489,15169,12442,10215,-1624,603,100.0,3.8,7.5,5.0,30.0,14.0,17.3,3.9,9.6,12.7,2.8,29.3,91.6,97.1,8.4,2.9,100.0,3.8,7.5,5.0,30.0,14.0,17.3,3.9,9.6,12.7,2.8,29.3,91.6,97.1,8.4,2.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,18,26,33,112,37,79,291,210,318,18,26,33,112,37,79,291,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,25.4,30.7,41.8,10.0,18.6,14.8,25.4,19.0,25.4,30.7,41.8,10.0,18.6,14.8,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,17,13,79,25,59,17,13,79,25,59
260317088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,64124,0,0,5811,0,0,0,0,0,10754,35583,4973,21538,40556,42586,23568,64124,0,0,5811,0,0,0,0,0,10754,35583,4973,21538,40556,42586,23568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6005,0,0,284,0,0,-841,-509,0,1145,4335,1508,2096,5334,3909,671,100.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,16.8,55.5,7.8,33.6,63.2,66.4,36.8,100.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,16.8,55.5,7.8,33.6,63.2,66.4,36.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,17,17,12,29,20,37,0,0,0,17,17,12,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,,0,0,0,0,,0,0,0
260317088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,681393,31376,55168,34200,214065,92934,131237,25317,64516,80090,22659,187377,621729,662036,59665,19357,681393,31376,55168,34200,214065,92934,131237,25317,64516,80090,22659,187377,621729,662036,59665,19357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28469,-1228,-2697,-985,-3227,-4650,5104,1422,-3030,-4417,1593,-17555,-26762,-28144,-1707,-325,100.0,4.6,8.1,5.0,31.4,13.6,19.3,3.7,9.5,11.8,3.3,27.5,91.2,97.2,8.8,2.8,100.0,4.6,8.1,5.0,31.4,13.6,19.3,3.7,9.5,11.8,3.3,27.5,91.2,97.2,8.8,2.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,19,24,35,106,38,81,298,216,324,19,24,35,106,38,81,298,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,25.8,29.9,41.6,9.2,19.7,14.2,27.2,18.4,25.8,29.9,41.6,9.2,19.7,14.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,19,18,87,22,61,19,18,87,22,61
260310088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,GOLD,088691,CMX ,NYC,088 ,GOLD,709862,32604,57865,35185,217292,97584,126132,23896,67547,84507,21066,204932,648491,690180,61371,19682,709862,32604,57865,35185,217292,97584,126132,23896,67547,84507,21066,204932,648491,690180,61371,19682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9986,831,63,-879,3444,2973,2127,744,2366,-477,-4882,5617,12557,10326,-2572,-340,100.0,4.6,8.2,5.0,30.6,13.7,17.8,3.4,9.5,11.9,3.0,28.9,91.4,97.2,8.6,2.8,100.0,4.6,8.2,5.0,30.6,13.7,17.8,3.4,9.5,11.9,3.0,28.9,91.4,97.2,8.6,2.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,18,23,32,108,34,78,292,208,317,18,23,32,108,34,78,292,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,26.0,30.1,42.0,8.3,19.5,13.0,27.3,19.1,26.0,30.1,42.0,8.3,19.5,13.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,20,84,21,61,18,20,84,21,61
260310088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,58119,0,0,5527,0,0,841,509,0,9609,31248,3465,19442,35222,38677,22897,58119,0,0,5527,0,0,841,509,0,9609,31248,3465,19442,35222,38677,22897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2814,0,0,145,0,0,841,509,0,-1752,-865,-91,-857,-447,-1957,-2367,100.0,0.0,0.0,9.5,0.0,0.0,1.4,0.9,0.0,16.5,53.8,6.0,33.5,60.6,66.5,39.4,100.0,0.0,0.0,9.5,0.0,0.0,1.4,0.9,0.0,16.5,53.8,6.0,33.5,60.6,66.5,39.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0,16,13,12,29,18,35,0,0,0,16,13,12,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,,,,0,0,,,,0
